,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0,0.0,1.9369376,2.9050803,3.2316356,3.2175539,3.2270072,3.3007286,3.0286362,3.143874,3.0535777,3.1586323,3.1275864,3.0836127,3.2358603,3.197806,3.2274787,3.0765035,2.8960974,2.833492,3.0603404,2.775751,2.88991,2.9576888,2.8216128,2.8387682,2.8015776,2.79971,2.9174445,2.8843725,2.9876387,2.906609,2.7829561,3.2993596,2.8621995,2.9709916,3.0483007,3.1890423,3.168274,3.3554375,3.1609094,3.2132764,3.327331,3.2368054,3.2534463,3.2085054,3.2836237,3.3324733,3.1345432,3.1829798,3.230479,3.2334933,3.3667238,3.3826575,3.3687468,3.3473518,3.3611248,3.2906165,3.2572477,3.2897685,3.4555624,3.3236868,3.263065,3.227552,3.2066138,3.3505208,3.1271875,3.3174412,3.275026,3.5381916,3.3301368,3.486384,3.4829018,3.5294843,3.5392585,3.4319987,3.300422,3.3795419,3.466037,3.3625317,3.3155015,3.2343988,3.3281808,3.4221337,3.3364327,3.4234967,3.4029968,3.268135,3.3901885,3.2440298,3.2496214,3.3997355,3.2326834,2.9308577,2.9579904,3.124506,3.1413398,2.9740071,2.9836504,3.0260882,3.0329788,3.1862268,3.0578249,3.1606216,3.119545,2.9719846,3.003207,3.0286856,3.0520697,2.9646358,3.0877292,3.1021934,3.090567,3.2464716,3.1694748,3.100149,3.0767734,3.0588965,3.0882163,3.1248832,3.1047604,3.1403842,3.1777773,3.0378795,3.1819198,3.2359445,2.9630222,3.011134,3.0376177,3.1596048,3.1561255,3.0581818,3.2606363,3.1889749,3.1567078,3.1346357,3.1334867,3.2662525,3.111835,3.1136384,3.0713818,3.14367,3.146817,3.1502995,3.2873,3.1926794,3.1503773,3.3766563,3.2718277,3.0470173,3.1351452,3.1722794,3.1429656,3.1790903,3.0310245,3.2452517,3.2232785,3.2105875,3.1965778,3.1855366,3.1307344,3.2228577,3.20388,3.2314527,3.185007,3.196214,3.113257,3.225741,3.3277707,3.2313898,3.223555,3.2706366,3.299591,3.2862415,3.1307065,3.2897675,3.2277873,3.1873615,3.1687572,3.0730286,3.269378,3.1859634,3.1348732,3.2023351,3.0988655,3.2060115,3.1195302,3.0243154,3.2663996,3.094851,3.2050314,3.0729053,3.116543,3.1208055,3.2922866,2.9800575,3.1912796,3.0839047,3.1766374,3.1673808,3.1999712,3.2560778,3.005981,3.209186,3.2755644,3.2804441,3.1428015,3.1021903,3.2040205,3.2659078,3.2851121,3.1313324,3.2742972,3.2688231,3.2496598,3.3333085,3.387335,3.4026291,3.287566,3.4367442,3.368179,3.294127,3.3974118,3.3112075,3.6015713,3.4113753,3.378029,3.5007195,3.3680067,3.4039588,3.3460257,3.3939974,3.4808097,3.4841468,3.4099457,3.4124253,3.3151004,3.3535578,3.2727265,3.4064105,3.4089608,3.5151072,3.400452,3.4249334,3.4885964,3.625238,3.3740475,3.5336792,3.5552273,3.4280007,3.45883,3.5010624,3.5946615,3.459043,3.5467737,3.5113757,3.4394867,3.4563968,3.4120224,3.4894414,3.3927038,3.6056714,3.5028923,3.6466,3.464886,3.4422245,3.465874,3.4086864,3.3901231,3.4781866,3.4329634,3.5138063,3.631278,3.4638908,3.5659695,3.6224928,3.689202,3.7543602,3.7256093,3.81517,3.7733672,3.9253132,3.8798733,3.8715012,3.8211117,3.8869185,3.9359329,4.021064,3.8724508,3.9238236,3.8831098,3.8490176,3.9830549,4.012681,3.9761424,4.0677567,4.0638156,4.13286,3.9734762,4.1672983,4.1769986,4.1944976,3.99661,4.139627,4.084365,4.1026797,4.243858,4.1328144,4.1160097,4.0981817,4.1362486,4.222336,4.2710423,4.3229976,4.3306794,4.2316175,4.2451115,4.317562,4.317913,4.3242974,4.314581,4.3595977,4.3015733,4.2892246,4.3790455,4.3419714,4.377347,4.348061,4.2804875,4.2573867,4.353343,4.214956,4.2876997,4.2765083,4.2597055,4.352011,4.4527693,4.450663,4.320671,4.377894,4.2928925,4.2971625,4.315586,4.3274856,4.3621635,4.3366203,4.343538,4.5137925,4.489873,4.4039164,4.5389132,4.4745765,4.5698867,4.5726256,4.503247,4.6573806,4.5198874,4.57281,4.550134,4.5953755,4.6302037,4.6740584,4.579745,4.5521383,4.6545033,4.6033072,4.6774635,4.718481,4.816904,4.7698636,4.79639,4.94245,4.928898,4.943458,4.9211006,4.945408,5.1381187,4.9879193,4.966212,4.8958025,4.771327,4.9204154,4.8352776,4.8361645,4.8397703,4.7624564,4.9677978,4.9568353,5.0006747,4.8744235,4.9870963,5.085366,5.0896072,5.031527,5.0259314,5.1061883,5.135548,5.034442,5.0520153,5.0828643,5.1038423,5.096148,5.023544,5.1551332,5.1105065,5.1314287,5.1062956,5.150231,5.1436124,5.149083,5.143255,5.181035,5.089452,5.0639787,5.0984387,5.152025,5.3051887,5.13831,5.0648255,5.1173425,5.164187,5.1657033,5.125732,5.1414137,4.9856977,5.0174384,5.184639,5.113872,5.1357417,5.1673837,5.1237884,5.056501,5.1538324,5.070456,5.0686417,5.1832047,5.154805,5.063816,5.1804605,5.1173234,5.1146398,5.2077417,5.115647,5.0687294,5.0677905,5.1241813,5.125381,5.143926,5.141078,5.1883154,5.1263123,5.1062417,5.0800223,5.0879164,5.030381,5.091399,5.1534142,5.1512675,5.088248,5.0905523,5.0571795,5.0135803,5.1237245,5.0987053,5.1564326,5.1245356,5.0608554,5.0464926,5.054966,5.1168227,5.042619,4.983536,5.153626,5.214003,5.1697683,5.0367055,5.158417,5.2328033,5.1799674,5.1209817,5.1492167,5.10446,5.2967286,5.1818542,5.0720916,5.088251,5.196582,5.1639957,5.0757747,5.177403,5.11773,5.1794744,5.206082,5.2137847,5.1843753,5.2857184,5.233061,5.198652,5.1940064,5.0664744,5.2534423
1,1.9369376,0.0,1.7594279,2.0267923,2.0911286,2.0702376,2.1254537,1.959131,2.1676393,2.0996213,2.2038496,2.216689,2.1934829,2.3177195,2.2981498,2.3507454,2.2050574,2.024576,1.9177922,2.149738,1.9676872,2.1146712,2.1628678,2.1436284,2.1776357,2.115021,2.0909455,2.1937885,2.1518734,2.1831014,2.163036,2.0915809,2.4444823,2.097585,2.2474654,2.3487332,2.455584,2.4900248,2.685793,2.501089,2.5816753,2.6257687,2.5536563,2.586839,2.5010498,2.5530665,2.6718335,2.568366,2.556945,2.6502335,2.6188185,2.763442,2.8018165,2.7707465,2.6807294,2.6775084,2.6786969,2.6437237,2.7020996,2.8580968,2.7270381,2.7592392,2.662689,2.671734,2.8205428,2.6401498,2.8230987,2.7746897,2.9365444,2.7841334,2.9950633,2.924925,2.968346,3.0364766,2.9503264,2.802824,2.8652656,3.002036,2.904451,3.0041862,2.8337233,2.9547791,3.0732708,2.9158392,3.029342,3.0357182,2.8718674,2.9469492,2.862018,2.9064915,3.0296512,2.909249,2.6086051,2.6105072,2.7062557,2.7169611,2.5790615,2.6125078,2.654619,2.658954,2.7845368,2.774092,2.804482,2.7373006,2.690362,2.6979167,2.7069008,2.6632981,2.597032,2.7576268,2.7078116,2.6449995,2.779039,2.8233187,2.6876523,2.7262554,2.6885452,2.768449,2.8324313,2.7525306,2.7232857,2.8157988,2.7499962,2.9035883,2.9113648,2.7526488,2.665423,2.702594,2.7688181,2.8884943,2.7224379,2.8785255,2.8076437,2.7603524,2.8155444,2.8032668,2.8292515,2.745356,2.7230756,2.714399,2.8133376,2.704485,2.832467,2.9002478,2.8677056,2.7778676,2.9968326,2.9300063,2.7346668,2.7808225,2.833913,2.8337755,2.842707,2.6806724,2.909976,2.8535213,2.8727434,2.8428383,2.737588,2.8613038,2.9227028,2.8828423,2.8862739,2.8313432,2.8431368,2.703931,2.9253345,3.0060763,2.953204,2.9957745,2.992121,3.0333233,3.0404015,2.8500898,2.9548526,2.9514318,2.9371502,2.8931456,2.7586436,2.9428227,2.787756,2.8023813,2.8578727,2.700939,2.8255885,2.789837,2.6644723,2.8431075,2.7678132,2.8298986,2.74621,2.7713292,2.7473776,2.8601744,2.6742556,2.773897,2.794301,2.856822,2.8770754,2.9012444,2.8814912,2.715681,2.8696325,3.0000005,2.9671838,2.8476038,2.8162982,2.8873644,2.9848125,2.9958322,2.8886046,2.9297645,2.867614,2.933762,3.0223703,3.0615003,3.092838,2.9400997,3.0892212,3.0669384,2.9944482,3.0562577,2.9941058,3.242892,3.0815434,3.0618348,3.1709757,3.097383,3.1754668,3.0684984,3.0532877,3.148043,3.1267684,3.0919375,3.1030803,3.107198,3.1147316,2.9936533,3.1218913,3.0364463,3.1986368,3.066452,3.064261,3.2114744,3.3134377,3.0657618,3.2300682,3.2694135,3.104925,3.1753595,3.2429812,3.289942,3.1234283,3.236838,3.2368054,3.1754086,3.1568246,3.0425508,3.1581132,3.1359322,3.2983994,3.212834,3.332003,3.1638649,3.0745475,3.1476681,3.1501017,3.1513312,3.3032746,3.161989,3.2407253,3.3427184,3.2055101,3.2977605,3.3799872,3.4448068,3.497791,3.5011232,3.5636337,3.6332808,3.7875645,3.676101,3.6715987,3.6721463,3.7104318,3.6941903,3.8428128,3.7281497,3.7860563,3.7761543,3.7032518,3.9129925,3.9614031,3.9059107,4.0612245,4.047179,4.088359,3.9661126,4.1814537,4.203377,4.2651167,4.0510035,4.248158,4.1935925,4.2163267,4.384919,4.2939386,4.218594,4.1856585,4.239347,4.3679976,4.4415045,4.455932,4.4260607,4.3618765,4.3320136,4.4095874,4.4388227,4.442217,4.4176693,4.45508,4.4004726,4.405165,4.4989805,4.42487,4.4581285,4.4727774,4.358121,4.3643737,4.46831,4.2803164,4.393916,4.353483,4.361578,4.4251213,4.555731,4.5104322,4.397515,4.4970455,4.3787436,4.3984103,4.408909,4.4227047,4.428541,4.432425,4.4383183,4.611656,4.6007495,4.5062647,4.651622,4.585648,4.7101135,4.6895423,4.609166,4.782854,4.662894,4.697525,4.6484785,4.7120442,4.7591176,4.7921386,4.723366,4.6974897,4.7818065,4.7656407,4.828295,4.8939705,5.0192943,4.952974,5.0075645,5.1744204,5.1650805,5.187873,5.1492844,5.184651,5.379044,5.2165165,5.223324,5.135532,5.022885,5.1843014,5.077505,5.0921893,5.095913,5.07142,5.262976,5.2282443,5.276963,5.136004,5.279721,5.3651557,5.3544073,5.3293643,5.296738,5.3992615,5.4205604,5.3370557,5.342239,5.3896346,5.415258,5.403586,5.320809,5.4520893,5.4221005,5.433423,5.3919497,5.442201,5.445039,5.4596353,5.481653,5.519006,5.3855166,5.37287,5.4171767,5.4703465,5.6219707,5.4430246,5.3762074,5.432598,5.4454546,5.4826922,5.427308,5.4691133,5.3127456,5.316291,5.4943314,5.441911,5.4564195,5.5201015,5.450509,5.4066505,5.4847946,5.3843446,5.405412,5.524189,5.479873,5.3946753,5.502725,5.4724298,5.435252,5.5518646,5.4556904,5.410668,5.413487,5.45486,5.4725304,5.454157,5.4803286,5.5435677,5.4521346,5.436708,5.3994474,5.407109,5.349301,5.4221687,5.4584537,5.495193,5.4071345,5.407312,5.3741255,5.3678327,5.4859385,5.4502673,5.5083346,5.4725657,5.408044,5.3558965,5.393962,5.445999,5.3723993,5.310666,5.4779344,5.541903,5.501089,5.371246,5.478411,5.544924,5.4854264,5.4566584,5.4427757,5.422819,5.6263514,5.502836,5.399209,5.4275446,5.4971385,5.474728,5.374607,5.494902,5.466441,5.498452,5.508667,5.5317,5.4959116,5.601165,5.52713,5.5255785,5.4800215,5.3775883,5.5409155
2,2.9050803,1.7594279,0.0,0.90953904,1.1148678,1.4465678,1.5815874,1.6611732,1.9348376,2.0772681,2.18312,2.1966991,2.1151834,2.2518942,2.2278028,2.2897358,2.131523,1.9932249,1.85542,2.087388,2.0573068,2.1068115,1.9719532,2.0045946,2.1658866,2.2045407,2.096237,2.2040517,2.1798923,2.126939,2.1732101,2.179449,2.5339746,2.1875415,2.4095528,2.3783565,2.546542,2.4517827,2.7591658,2.5608113,2.6427028,2.5570807,2.5643535,2.5548322,2.526023,2.5240524,2.577344,2.5516033,2.6095464,2.7028527,2.7611005,2.7784805,2.7996576,2.8306801,2.6109917,2.753088,2.7722306,2.7076619,2.7496595,2.953404,2.8833299,2.9038324,2.7619357,2.8820934,2.903167,2.763013,2.9773495,3.0056202,3.0705917,2.899283,3.1703281,3.0544121,3.124823,3.1987205,3.0500548,3.000622,3.0551417,3.1832218,3.0762324,3.1694102,2.985424,3.1037004,3.238835,3.0730472,3.2341678,3.1974676,3.087664,3.0676086,3.054587,3.1584065,3.1979804,3.0763729,2.8430808,2.8935738,2.9034803,2.943655,2.8098562,2.8265176,2.8559334,2.9457994,2.9803793,3.116301,2.9874804,3.0124733,2.9976125,2.950909,2.9002006,2.850453,2.8481684,3.052346,2.948856,2.78791,2.9645927,3.054562,2.9489653,3.0236447,3.032747,3.0096822,3.091187,3.0123463,2.94377,3.0625813,3.102162,3.1352818,3.16913,3.1413715,2.9822671,3.0611134,3.0436134,3.1116753,3.0351746,3.1185293,3.0388134,3.0057917,3.1633456,3.1897285,3.1833882,3.0547748,3.031789,3.0006125,3.1570678,2.999276,3.155435,3.1477408,3.0947645,3.0091841,3.2190106,3.1691887,3.0238094,2.9957666,3.113966,3.1392586,3.1079023,2.9423895,3.228063,3.1043966,3.125438,3.0894964,2.9924054,3.101057,3.150387,3.1441576,3.1505418,3.0773468,3.0801606,2.996395,3.1542714,3.2776334,3.240349,3.2581584,3.3064735,3.29243,3.349813,3.1072273,3.2516859,3.164254,3.251183,3.1754751,3.0706768,3.131247,3.0848782,3.0908055,3.1384048,3.00648,3.106961,3.0541558,2.9659863,3.0943487,3.0775719,3.1414373,3.0570679,3.1037729,3.0477602,3.204396,3.055548,3.12323,3.1913228,3.2132213,3.121046,3.1756976,3.125308,2.9570875,3.1298318,3.2646623,3.2361925,3.0872595,3.1283758,3.1792786,3.2531607,3.2533202,3.2059994,3.1082432,3.08342,3.1765082,3.2557294,3.338461,3.3246543,3.2004285,3.3496735,3.358151,3.2336242,3.2965572,3.284533,3.4661875,3.3457265,3.3436832,3.4582038,3.395273,3.4475732,3.3119807,3.3353243,3.394815,3.3704784,3.33475,3.3753603,3.440767,3.4136827,3.2950299,3.382518,3.2990575,3.4243813,3.3458474,3.3160393,3.5020392,3.5714703,3.402206,3.5107806,3.4755957,3.391772,3.4464138,3.5154748,3.5043125,3.404401,3.473879,3.5189333,3.384231,3.4542954,3.3236475,3.4267566,3.4302022,3.554654,3.5262115,3.6056404,3.4495041,3.3690095,3.4807692,3.509286,3.4896054,3.7339928,3.6344323,3.662394,3.7401402,3.650436,3.6987622,3.800198,3.8672416,3.9234679,3.9445283,3.9725516,4.129417,4.285459,4.116572,4.183248,4.176945,4.2245746,4.180315,4.386977,4.268293,4.3511543,4.326389,4.2634807,4.4648952,4.519915,4.4770246,4.6522417,4.6700253,4.6395717,4.5416346,4.732792,4.777475,4.866868,4.6864433,4.833583,4.815853,4.8431454,5.028387,4.93396,4.829929,4.7916684,4.828372,4.97682,5.0475407,5.0731764,5.0330415,4.964235,4.9534492,4.9932127,5.0576773,5.034211,5.0228624,5.02582,5.002048,5.011029,5.114713,5.015339,5.0471563,5.102498,4.9648333,4.9567413,5.093737,4.896672,4.9857326,4.9380245,4.984681,5.0191855,5.142851,5.0842266,4.9984384,5.1021776,4.9959,4.993608,5.017494,5.0062275,5.0269065,5.034214,5.010816,5.2060776,5.2017994,5.1173797,5.2477407,5.1895785,5.2944355,5.265515,5.1784883,5.3594856,5.274055,5.300547,5.252871,5.319378,5.350706,5.39247,5.3284492,5.3092103,5.368281,5.3765597,5.4351144,5.5168915,5.6104703,5.542805,5.578689,5.724311,5.7342467,5.773813,5.7306643,5.7639337,5.955697,5.7845764,5.812809,5.7264524,5.5879636,5.763915,5.6613884,5.68922,5.6757674,5.643947,5.8265743,5.814727,5.8499656,5.7122235,5.8549223,5.931688,5.92076,5.901491,5.85397,5.941307,5.971206,5.901851,5.9039273,5.951527,5.9711027,5.9715204,5.875044,6.010453,5.9913707,6.004983,5.933228,6.0016155,6.005197,6.032746,6.0293336,6.088329,5.9671235,5.940698,5.9702053,6.0212255,6.165036,5.988201,5.941367,5.972822,5.994302,6.0277424,5.9887757,6.0258665,5.875494,5.8540616,6.053287,5.988327,6.029003,6.0817266,5.9889746,5.970282,6.034792,5.929324,5.968648,6.0845675,6.036758,5.9382925,6.056348,6.048453,5.98917,6.098955,6.0257363,5.981268,5.9648447,6.023206,6.0148826,6.012952,6.012505,6.108777,6.011967,5.984986,5.952238,5.983872,5.894098,5.970555,6.005019,6.0325522,5.938435,5.950711,5.927546,5.9100103,6.050693,6.013632,6.0461164,6.0289583,5.966196,5.912952,5.9315176,6.0052695,5.925019,5.865083,6.034656,6.0983176,6.062197,5.9374175,6.023933,6.076947,6.0205727,6.0104504,6.008523,5.9982977,6.177167,6.064235,5.9769554,5.985691,6.030758,6.029,5.93951,6.0397167,6.022785,6.0585938,6.074893,6.1095448,6.0601134,6.1668434,6.0899873,6.1026473,6.0301127,5.957559,6.1053486
3,3.2316356,2.0267923,0.90953904,0.0,0.8156267,1.2870744,1.3311357,1.6178333,1.8504242,1.9989116,2.0776272,2.1337883,2.06594,2.1617382,2.14728,2.1588964,2.0821896,1.9749905,1.8399845,2.0122166,2.090265,2.1193056,1.9585544,2.0179272,2.2085028,2.244964,2.1197004,2.1507628,2.1634865,2.062726,2.202524,2.2402472,2.4673347,2.2511065,2.4098918,2.3839843,2.5486143,2.4452424,2.7494247,2.5659862,2.6578922,2.4997404,2.535779,2.5506227,2.5380592,2.5022838,2.5576458,2.554244,2.6260026,2.730895,2.7766461,2.7542775,2.7770867,2.822205,2.5702279,2.7342596,2.7426417,2.6758163,2.7567031,2.9435532,2.8626766,2.9358907,2.7825544,2.9460258,2.9086275,2.8094556,3.006826,3.0562818,3.0556638,2.899714,3.203337,3.0484734,3.1016958,3.187916,2.9926386,2.98878,3.050647,3.189742,3.0462625,3.1752186,2.9868903,3.0885293,3.2340405,3.0960164,3.2342374,3.1950731,3.0848875,3.0243785,3.050921,3.1792436,3.1800826,3.0977292,2.9380102,2.996828,2.9587674,3.0097637,2.8604348,2.8831906,2.926236,3.0140433,3.021702,3.183062,3.0214977,3.0931947,3.0941944,3.0432343,3.000359,2.9201086,2.9240174,3.144354,3.0162418,2.8436046,2.995664,3.1211514,3.0227487,3.1002338,3.100863,3.064891,3.1484115,3.0463443,2.963162,3.0841665,3.1571157,3.1743686,3.1780398,3.2309754,3.0461335,3.1352215,3.1100676,3.141911,3.068353,3.1391444,3.0651789,3.0405056,3.2355568,3.2189362,3.1994421,3.109816,3.0835073,3.0751576,3.2214837,3.0258996,3.1974666,3.1355462,3.1289976,3.0558403,3.216176,3.1801991,3.079933,3.0545263,3.1602073,3.1833735,3.151024,2.99988,3.2420332,3.1290739,3.1536984,3.147874,3.0149632,3.1305602,3.147339,3.151378,3.1750827,3.0953066,3.1186273,3.022878,3.1802347,3.2928257,3.2920883,3.315525,3.3415058,3.316616,3.3950384,3.1477556,3.2757268,3.1865592,3.2996721,3.2230635,3.1260624,3.1482959,3.12472,3.1650748,3.1628122,3.0473912,3.1276197,3.1033382,3.0337133,3.1466691,3.1682944,3.179365,3.1340163,3.1809962,3.1139987,3.2455451,3.1620512,3.207807,3.3180575,3.2840614,3.168801,3.2154331,3.1296065,3.0270188,3.1681483,3.309359,3.2492445,3.1353583,3.172035,3.2007463,3.2940245,3.2942722,3.2701657,3.1245036,3.127986,3.2148676,3.2601395,3.3423607,3.321741,3.1967936,3.3406053,3.3723454,3.2626069,3.3009973,3.2870991,3.4213936,3.3296783,3.3388572,3.4477654,3.431522,3.4697652,3.3168907,3.3367202,3.3690228,3.3495896,3.300883,3.3840506,3.472733,3.4458055,3.321554,3.3854122,3.2854068,3.4098034,3.3535414,3.316194,3.5181854,3.569199,3.4104602,3.5128558,3.4617941,3.3870287,3.4300056,3.5111768,3.4820611,3.3980188,3.4602268,3.5159945,3.3888934,3.4865162,3.3442974,3.4550564,3.495019,3.5652518,3.590216,3.611436,3.4963057,3.4116676,3.542662,3.5345395,3.5572147,3.8188381,3.7456975,3.7482536,3.8025806,3.7646263,3.7845232,3.8789911,3.9356143,3.999407,4.0140214,4.0487137,4.2283893,4.3665867,4.18069,4.267758,4.284595,4.3244443,4.253093,4.484378,4.3950644,4.45474,4.4506755,4.3910832,4.6024823,4.6481476,4.626206,4.8077707,4.819562,4.7686577,4.676606,4.877531,4.922441,5.016848,4.8480673,4.9829426,4.9664783,4.9777536,5.1642227,5.0811152,4.9703393,4.9345417,4.9486938,5.1085796,5.1929474,5.201594,5.1620793,5.0966024,5.0743394,5.112167,5.1767077,5.1546516,5.1333504,5.159072,5.123266,5.134312,5.2336397,5.1170382,5.156484,5.2325163,5.0820804,5.076908,5.2200794,5.0114946,5.1142926,5.0597734,5.116497,5.138327,5.262552,5.1875505,5.1166105,5.22276,5.1185217,5.1232147,5.151873,5.137174,5.1455336,5.1688533,5.1477795,5.3339567,5.327983,5.2313633,5.3837795,5.3191104,5.4241548,5.3947177,5.2959433,5.481419,5.4106607,5.4230437,5.3650417,5.442807,5.4867673,5.518535,5.47304,5.4467573,5.495443,5.5198708,5.5847025,5.675052,5.7741575,5.7016897,5.750811,5.9072456,5.912787,5.9544888,5.9065094,5.9406705,6.1404576,5.9644747,5.9878683,5.9026866,5.77891,5.949404,5.854415,5.8757005,5.861587,5.8400455,6.009991,6.0023255,6.041655,5.893479,6.0453134,6.1237745,6.1016097,6.0954723,6.03424,6.1219497,6.157137,6.0960608,6.0939045,6.142687,6.154099,6.1694355,6.0631,6.197134,6.1919456,6.2081556,6.125714,6.194862,6.200158,6.239245,6.238737,6.2936425,6.1656475,6.129732,6.1717196,6.229804,6.3598742,6.183116,6.1267257,6.171834,6.1888514,6.222035,6.176589,6.2262073,6.080122,6.04226,6.255425,6.1715903,6.2147946,6.277083,6.18264,6.1675715,6.2385945,6.127828,6.165331,6.285439,6.232564,6.1411276,6.2501736,6.246565,6.189714,6.301735,6.2201276,6.1752167,6.1710563,6.212837,6.213234,6.203961,6.212207,6.3099217,6.2034397,6.17576,6.1513295,6.1694775,6.091035,6.174083,6.2069817,6.2398553,6.127079,6.1397114,6.1187444,6.1073,6.247641,6.217646,6.248194,6.231538,6.1665926,6.1057243,6.1306143,6.202818,6.115628,6.0519533,6.221031,6.2967067,6.251267,6.1347704,6.218373,6.2769785,6.216115,6.2054543,6.2056003,6.188005,6.3859854,6.258031,6.173124,6.1962886,6.2219286,6.2306685,6.1243396,6.2324567,6.2207446,6.258745,6.2736983,6.2930355,6.2496786,6.358125,6.275567,6.284968,6.220022,6.145369,6.3033586
