#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1485000,-1206.5695367263543,10544.7763671875,9338.206830461146,296.2151318651225,1374.327766395886,462
1490000,-1152.250726653001,10380.9111328125,9228.660406159499,291.61196530015474,1374.4455598084028,462
1495000,-1192.3994979270647,10595.53515625,9403.135658322935,297.64100576437835,1374.423724607746,462
1500000,-958.4343097641831,10794.2724609375,9835.838151173317,303.22376967179616,1374.3972910271943,462
1505000,-1524.5040424020553,10799.12109375,9274.617051347945,303.35997345250314,1374.4684631116509,462
1510000,-925.5599339411419,10717.224609375,9791.664675433858,301.05940518308796,1374.3301316301797,462
1515000,-1010.1880789502902,10687.1220703125,9676.93399136221,300.21378956570794,1373.98204330698,462
1520000,-1261.3922019862803,10611.705078125,9350.31287613872,298.09523782902,1374.7060595628625,462
1525000,-1034.561547896039,10491.814453125,9457.252905228961,294.72736960146085,1374.6202991114112,462
1530000,-1059.622612490668,10343.3017578125,9283.679145321832,290.55547385955333,1374.4424408983953,462
1535000,-1081.985022950641,10373.642578125,9291.657555174359,291.4077830766297,1374.927307688908,461
1540000,-1528.641439324725,10638.888671875,9110.247232550275,298.8588568501194,1374.792773555523,461
1545000,-883.3397612123954,10604.9638671875,9721.624105975105,297.905869309741,1375.6183335624555,461
1550000,-1003.273515788911,10592.771484375,9589.497968586089,297.56337098101466,1375.0805576611224,461
1555000,-911.2314361026365,10722.123046875,9810.891610772363,301.19700803586255,1375.1138899299672,461
1560000,-705.3838810821617,10802.4765625,10097.092681417838,303.4542325039652,1375.7726800179134,461
1565000,-824.5882504981128,10487.826171875,9663.237921376887,294.6153341049035,1375.5736231611538,462
1570000,-1171.0513648246706,10653.6630859375,9482.61172111283,299.27388746408025,1374.7968160978253,462
1575000,-1092.7892930997477,10743.3369140625,9650.547620962752,301.79293043833934,1374.6442324388977,462
1580000,-1266.794043135902,10464.1201171875,9197.326074051598,293.94940323347123,1374.1851374637738,462
1585000,-1239.0286962642567,10739.896484375,9500.867788110743,301.69628473452656,1374.1246968922217,462
1590000,-1425.2644398240664,10875.1064453125,9449.842005488434,305.4944910704341,1374.317843808115,462
1595000,-1244.1276753054117,10571.275390625,9327.147715319588,296.9595205034877,1374.8484969157253,462
1600000,-1095.3259334779577,10798.0859375,9702.760004022042,303.3308946997238,1374.8244823302166,462
1605000,-1027.6761882902501,10594.9306640625,9567.25447577225,297.62402487006665,1373.8543781026194,462
1610000,-1164.671421974519,10547.091796875,9382.420374900481,296.28017499987703,1373.5420382648051,462
1615000,-995.0780986893224,10662.099609375,9667.021510685678,299.51087929923176,1374.2467577605446,462
1620000,-1254.043562277744,10715.4794921875,9461.435929909756,301.0103827951477,1373.6356253523018,462
1625000,-1131.5896925285924,10637.8984375,9506.308744971408,298.83104000547957,1373.709053107689,462
1630000,-1096.0149021114194,10575.912109375,9479.89720726358,297.0897713697106,1372.8318709759678,462
1635000,-971.1227649710199,10774.7626953125,9803.63993034148,302.67571748026273,1372.890741789968,462
1640000,-784.3548205921397,10552.0263671875,9767.67154659536,296.4187928657204,1372.145544288293,462
1645000,-1065.583498168111,10646.7451171875,9581.161619019389,299.07955361060027,1371.510518884222,462
1650000,-1036.4424478501169,10667.533203125,9631.090755274883,299.6635153185376,1372.3180750959382,462
1655000,-992.1494009399175,10543.0546875,9550.905286560082,296.1667678640377,1371.46348510855,462
1660000,-1066.9572702391742,10759.095703125,9692.138432885826,302.2356133002262,1371.9100354368986,462
1665000,-1173.0207198675926,10370.1162109375,9197.095491069907,291.3087232876805,1371.9774215141401,462
1670000,-1220.2720688249246,10468.7822265625,9248.510157737575,294.0803673521208,1371.9362848883975,462
1675000,-1116.5361319633957,10971.837890625,9855.301758661604,308.21179078651977,1371.8922672974768,462
1680000,-931.4158600354713,10563.896484375,9632.480624339529,296.75223837518524,1371.9156554350582,462
1685000,-883.2930608749884,10672.75390625,9789.460845375012,299.81017099057374,1371.5261078772423,462
1690000,-961.8829319557699,10827.9248046875,9866.04187273173,304.16910346498076,1371.8350487753466,462
1695000,-1194.0192286388046,10556.2412109375,9362.221982298695,296.5371927685464,1371.0113663599504,462
1700000,-1393.8101116071193,10593.30859375,9199.49848214288,297.57845901311714,1372.0869278052971,462
1705000,-1159.3493585720134,10529.7763671875,9370.427008615487,295.7937642776787,1371.1808362478696,462
1710000,-955.5169632998586,10355.353515625,9399.836552325141,290.89402186714733,1371.7823544458668,462
1715000,-1064.3666475607606,10554.794921875,9490.42827431424,296.4965648130123,1371.4461246021533,462
1720000,-1048.0034857742867,10649.1376953125,9601.134209538213,299.1467639354204,1371.2840284010886,462
1725000,-1031.7086919423746,10458.6630859375,9426.954393995125,293.79610882731004,1371.3762716099588,462
1730000,-1224.1229990068969,10727.7109375,9503.587938493103,301.3539784352997,1370.1959315171985,462
1735000,-1109.6682411985385,10623.4658203125,9513.797579113962,298.42561086649306,1370.4004505644568,462
1740000,-987.8019435697352,10790.333984375,9802.532040805265,303.11313324730656,1370.3492293253375,462
1745000,-913.5658920870774,10641.6015625,9728.035670412923,298.9350651286298,1370.0744885556785,462
1750000,-1026.941096325172,10800.71484375,9773.773747424828,303.40474375866904,1369.9994212520457,462
1755000,-1079.956311134214,10453.8125,9373.856188865786,293.6598501810318,1370.736349257196,462
1760000,-1412.915916587648,10594.0849609375,9181.169044349852,297.6002680777016,1369.2543743472656,462
1765000,-1252.4823828280933,10532.69921875,9280.216835921907,295.8758706051018,1370.9299034817357,462
1770000,-998.8925711825577,10710.689453125,9711.796881942442,300.8758249815792,1371.2632890571003,462
1775000,-1009.8834213256196,10575.009765625,9565.12634429938,297.06442347577837,1370.6525762058702,462
1780000,-948.281724545348,10575.505859375,9627.224134829652,297.078359330884,1371.0545888815188,462
1785000,-1057.5227379215066,10764.45703125,9706.934293328493,302.3862192933946,1370.865907664055,462
1790000,-1277.2897551342612,10626.95703125,9349.667276115739,298.52368307515917,1371.0445547850536,462
1795000,-1114.8985087147303,10544.2734375,9429.37492878527,296.20100398051744,1371.3958120041868,462
1800000,-1208.9113309457316,10485.130859375,9276.219528429268,294.5396196165347,1370.0793989952388,462
1805000,-1127.5156088141957,10515.443359375,9387.927750560804,295.3911332828275,1370.1456800712813,462
1810000,-1078.0671644214308,10929.1142578125,9851.04709339107,307.01163384751715,1370.767392121179,462
1815000,-1389.242311103706,10453.97265625,9064.730345146294,293.6643491578769,1370.3937029702577,462
1820000,-1485.8235543897172,10394.75,8908.926445610283,292.0007153054716,1370.9079928571336,462
1825000,-1420.6397013983806,10574.791015625,9154.15131422662,297.0582785317948,1370.5334584134534,462
1830000,-1364.5254191568674,10362.052734375,8997.527315218133,291.08221077664376,1370.9100405703498,462
1835000,-901.0594317244977,10511.9482421875,9610.888810463002,295.2929513430188,1370.6030103595751,462
1840000,-1060.5912623828044,10509.380859375,9448.789596992196,295.2208305495689,1370.5148011933913,462
1845000,-1052.481902106636,10488.408203125,9435.926301018364,294.6316840451455,1370.6679720875159,462
1850000,-946.5674318192468,10683.041015625,9736.473583805753,300.0991479545147,1370.3639733470934,462
1855000,-985.6648036898259,10552.2353515625,9566.570547872674,296.4246634818475,1370.2618929260273,462
1860000,-1103.54501833416,10549.37109375,9445.82607541584,296.3442031215628,1370.738260446558,462
1865000,-1282.2351587762678,10558.0712890625,9275.836130286232,296.5886018088374,1370.2640910343625,462
1870000,-1276.6221991689526,10593.236328125,9316.614128956047,297.57642898697975,1369.7760665739006,462
1875000,-1188.986495382036,10785.65625,9596.669754617964,302.9817302040867,1370.0852153843414,462
1880000,-1048.1709010981867,10904.123046875,9855.952145776813,306.30960143018143,1369.6299122012726,462
1885000,-947.9254051509342,10687.2080078125,9739.282602661566,300.21620365084436,1369.670804141577,462
1890000,-1080.7880074010318,10696.2509765625,9615.462969161468,300.47023124587884,1369.0279404815856,462
1895000,-872.0130735005368,10564.2548828125,9692.241809311963,296.76230620751545,1368.9497183087074,462
1900000,-737.5382509371557,10356.693359375,9619.155108437844,290.93165964904665,1369.0921862221455,462
1905000,-1212.0927631918894,10636.837890625,9424.74512743311,298.8012480002736,1368.9066600438364,462
1910000,-1068.979572185286,10605.501953125,9536.522380939714,297.9209847746291,1369.5495186642995,462
1915000,-950.2663110447756,10657.5390625,9707.272751455224,299.38276819028886,1369.476008158336,462
1920000,-1170.847266259254,10814.0654296875,9643.218163428246,303.77977737116544,1369.292990526114,462
1925000,-681.2295155592292,10808.0078125,10126.77829694077,303.6096118018351,1369.650012819025,462
1930000,-869.8600264822599,10457.416015625,9587.55598914274,293.7610771600466,1369.1436978200675,462
1935000,-1221.0697563343856,10628.673828125,9407.604071790614,298.57190991231585,1368.8524648622063,462
1940000,-862.606685423787,10664.634765625,9802.028080201213,299.5820948107555,1368.6584454323906,462
1945000,-1246.025991446004,10606.32421875,9360.298227303996,297.94408318013876,1367.7420737704279,462
1950000,-1073.9525408206246,10546.744140625,9472.791599804375,296.2704089281889,1367.9928439287912,463
1955000,-909.831228244846,10662.560546875,9752.729318630154,299.5238275740543,1367.7190099534246,462
1960000,-1336.6789348045568,10839.21484375,9502.535908945443,304.48625389977497,1367.685954777456,462
1965000,-1055.2722495741327,10507.7021484375,9452.429898863367,295.1736735910523,1368.1878060561496,462
1970000,-1045.5542030903598,10857.78125,9812.22704690964,305.0078060203793,1367.5679778170716,463
1975000,-1049.7396282665286,10577.5283203125,9527.788692045971,297.1351726299462,1367.012174981175,463
1980000,-1065.753588972264,10439.37109375,9373.617504777736,293.25417414697455,1368.0409274272672,463
1985000,-959.7422980580013,10652.03125,9692.288951941999,299.22804727927434,1368.0742103531577,463
1990000,-1377.73935362068,10696.279296875,9318.53994325432,300.47102679666244,1368.0421171137507,463
1995000,-1096.0294033198443,10515.322265625,9419.292862305156,295.38773161740806,1366.8065030784562,463
2000000,-1428.1713005482598,10884.833984375,9456.66268382674,305.76774904820286,1367.2463704063935,463
2005000,-931.4308270443144,10785.982421875,9854.551594830686,302.99089275449074,1366.7633727541424,463
2010000,-998.9929720558575,10752.685546875,9753.692574819142,302.05554449527943,1367.3192808302242,463
2015000,-999.0096326435887,10765.244140625,9766.234507981411,302.4083301186211,1367.5884357604427,463
2020000,-1150.9062958254508,10435.775390625,9284.86909479955,293.1531666302448,1366.7450466097503,463
2025000,-1016.622299677023,10670.9609375,9654.338637822977,299.7598043961371,1367.1994047560463,463
2030000,-707.94833841949,10988.900390625,10280.95205220551,308.6910964172372,1366.6602126955668,463
2035000,-1248.0307338839339,10527.3505859375,9279.319852053566,295.72562123814674,1366.3687389931374,463
2040000,-1167.7552101168112,10646.927734375,9479.172524258189,299.0846835415151,1365.8008127560108,463
2045000,-1170.517020472529,10650.4375,9479.92047952747,299.18327697310843,1366.130558193354,463
2050000,-903.9562056823634,10540.873046875,9636.916841192637,296.1054830209159,1366.957624195281,463
2055000,-987.1408940315159,10868.490234375,9881.349340343484,305.3086339477171,1366.9266043026648,463
2060000,-971.8976417529339,10595.748046875,9623.850405122066,297.64698611164806,1366.3563673334313,463
2065000,-947.3759386187157,10652.71875,9705.342811381284,299.2473599603655,1366.363191985087,463
2070000,-1185.5085920238635,10419.359375,9233.850782976137,292.6920215036217,1366.2026218260917,463
2075000,-1226.41301039682,10436.4521484375,9210.03913804068,293.17217755069396,1365.736160636516,463
2080000,-873.0089133570582,10499.359375,9626.350461642942,294.9393153033223,1365.595508161423,463
2085000,-1190.6599014062522,10805.42578125,9614.765879843748,303.5370795166006,1365.3884043553771,463
2090000,-1114.430739075542,10299.6728515625,9185.242112486958,289.32988672826156,1365.3876158017047,463
2095000,-1199.5781292205502,10500.564453125,9300.98632390445,294.97316736080313,1365.5851218570633,463
2100000,-906.9720312594873,10510.0986328125,9603.126601553013,295.240993647015,1365.467913632076,463
2105000,-1177.5237708558998,10674.623046875,9497.0992760191,299.8626773422904,1365.0723533994503,463
2110000,-1156.7919006969896,10728.4970703125,9571.70516961551,301.37606182774056,1364.9828084960814,463
2115000,-1143.9008182052348,10605.1044921875,9461.203673982265,297.9098196308733,1365.0363908461627,463
2120000,-1041.393212265626,10631.423828125,9590.030615859374,298.64916063668056,1365.416166725901,463
2125000,-962.4095553831285,10889.169921875,9926.760366491872,305.88955061644833,1365.2603018349714,463
2130000,-1089.1120757575409,10695.3310546875,9606.21897892996,300.4443895618051,1365.547158616485,463
2135000,-1119.1902471647918,10628.2021484375,9509.011901272708,298.5586598768513,1365.5292235992215,463
2140000,-1118.4974559518305,10734.73828125,9616.24082529817,301.55138476077144,1365.1643563812174,463
2145000,-1136.3122414329264,10341.0849609375,9204.772719504574,290.4932014361485,1366.0786556652454,463
2150000,-1215.6899858310353,10420.609375,9204.919389168965,292.727135469242,1365.3097280159,463
2155000,-847.8351645972143,10500.779296875,9652.944132277786,294.9792025736441,1366.1370866048353,463
2160000,-1108.4742157233559,10856.298828125,9747.824612401644,304.96616305177645,1365.2850972922552,463
2165000,-1134.1533120392996,10656.4765625,9522.3232504607,299.35292131951155,1365.5363513697234,463
2170000,-855.1020182443608,10744.76171875,9889.65970050564,301.83295487258937,1365.7095622248194,463
2175000,-1087.1195861986635,10629.03125,9541.911663801337,298.5819503118604,1365.1370021023013,463
2180000,-1406.0250687855587,10415.376953125,9009.351884339441,292.5801506037782,1365.2829186662268,463
2185000,-1001.6727635007701,10824.95703125,9823.28426774923,304.08573522941816,1365.9921523711466,463
2190000,-1119.8049525242823,10620.2197265625,9500.414774038218,298.3344242870228,1365.14508588358,463
2195000,-1123.8637103548099,10569.8837890625,9446.02007870769,296.9204287839495,1365.498462676492,463
2200000,-1588.6261094750225,10813.6748046875,9225.048695212477,303.7688042569091,1365.0878446478582,463
2205000,-926.6810055331443,10787.365234375,9860.684228841856,303.02973757895825,1365.5894624072378,463
2210000,-1051.4812877333752,10579.345703125,9527.864415391625,297.1862250440239,1366.049742979301,463
2215000,-1039.7559281850408,10864.919921875,9825.16399368996,305.2083396834141,1365.4034593448882,463
2220000,-1120.7826867681288,10609.462890625,9488.680203856871,298.0322521531885,1365.621677294254,463
2225000,-1147.0002861486719,10702.560546875,9555.560260726328,300.64747447390454,1365.2180015516096,463
2230000,-880.3681720191089,10723.783203125,9843.415031105891,301.24364377145207,1364.8098747888869,463
2235000,-841.0387582082767,10862.791015625,10021.752257416723,305.148536210717,1365.6786569196493,463
2240000,-1185.551982776582,10733.7109375,9548.158954723418,301.52252547027723,1365.6918347163455,463
2245000,-1115.7349699870101,10702.9697265625,9587.23475657549,300.6589688110881,1365.3517618695264,463
2250000,-870.4866307919292,10873.037109375,10002.55047858307,305.4363609976611,1364.1157167712638,463
2255000,-1313.5431756620528,10553.6484375,9240.105261837947,296.4643587226699,1364.5648891827534,463
2260000,-1096.452435707819,10641.38671875,9544.934283042181,298.9290299157888,1365.2715312666355,463
2265000,-1252.6780912087415,10621.8271484375,9369.149057228758,298.37957865218766,1364.8891610819683,463
2270000,-1065.376927853853,10664.041015625,9598.664087771147,299.5654156770858,1364.2514690007363,463
2275000,-1064.4188189807464,10375.6484375,9311.229618519254,291.46413001833605,1363.9246938189415,463
2280000,-1115.5518416415434,10930.8115234375,9815.259681795957,307.05931202896096,1363.923708673525,463
2285000,-1079.26888020552,10939.3984375,9860.12955729448,307.3005285131012,1363.2756120230272,463
2290000,-740.9938764102117,10540.8486328125,9799.854756402288,296.1047972012749,1364.192392198489,463
2295000,-1129.3310869858396,10616.98046875,9487.64938176416,298.243429737052,1364.2861815949832,463
2300000,-929.4560787427472,10808.2587890625,9878.802710319753,303.6166620277448,1364.2231253014832,463
2305000,-1102.6266533775924,10745.9365234375,9643.309870059908,301.86595651371533,1364.614895498162,463
2310000,-1214.7899743010057,10690.57421875,9475.784244448994,300.3107644629484,1363.918596311127,463
2315000,-929.7654706610338,10447.80078125,9518.035310588966,293.4909739526266,1364.0557479930467,463
2320000,-1233.611587746258,10722.1337890625,9488.522201316242,301.19730979650467,1364.2544386065429,463
2325000,-949.9748810143938,10607.45703125,9657.482150235606,297.97590521148214,1363.5258558916312,463
2330000,-781.9897685809992,10647.5166015625,9865.5268329815,299.1012255112566,1363.0265931359218,463
2335000,-996.1539759969892,10582.396484375,9586.24250837801,297.271925066366,1363.3117200921533,463
2340000,-1054.9574707869178,10711.951171875,9656.993701088082,300.9112681406272,1363.4551739194872,463
2345000,-1025.7543434120744,10503.6015625,9477.847219087926,295.05848332414627,1362.986283090072,463
2350000,-983.3604865235247,10449.140625,9465.780138476475,293.5286117345259,1362.6482619069955,463
2355000,-1078.4493590532948,10593.025390625,9514.576031571705,297.5705035052813,1362.4742245106195,463
2360000,-1274.8264023007505,10581.1923828125,9306.36598051175,297.23810044167084,1362.625677950447,463
2365000,-1281.8702867154352,10809.123046875,9527.252760159565,303.640940043037,1362.4482654642645,463
2370000,-1398.4931810158596,10318.998046875,8920.50486585914,289.8727541233088,1362.7547711713294,463
2375000,-1197.6038987088832,10456.12109375,9258.517195041117,293.72470128628686,1362.4183908398172,463
2380000,-963.608065789711,10411.80859375,9448.200527960289,292.4799112050464,1363.1834906104264,463
2385000,-1127.62142237823,10899.615234375,9771.99381199677,306.18297169166317,1363.0449656738806,463
2390000,-1218.407019222126,10663.794921875,9445.387902652874,299.5585026151043,1362.7524805249182,463
2395000,-1152.1162210669863,10526.515625,9374.399403933014,295.7021662064238,1362.9417281600927,463
2400000,-1060.52734701398,10382.431640625,9321.90429361102,291.6546781473976,1362.4773793064953,463
2405000,-933.7297491395875,10602.087890625,9668.358141485412,297.82507975602863,1362.7086864331575,463
2410000,-1039.326164703496,10577.3681640625,9538.041999359004,297.13067365310116,1361.898018765491,463
2415000,-865.975435583212,10516.76953125,9650.794095666788,295.4283870057278,1362.2479834657254,463
2420000,-787.6277742415405,10729.1533203125,9941.52554607096,301.39449665969124,1362.5427432388715,463
2425000,-849.8815305798926,10711.15234375,9861.270813170107,300.888828121973,1362.3511558653474,463
2430000,-1338.6712112385285,10748.712890625,9410.041679386472,301.9439479232924,1362.5901958947873,463
2435000,-1253.4812341988581,10562.287109375,9308.805875176142,296.70702914444905,1363.3611279145273,463
2440000,-1256.0506566512922,10579.259765625,9323.209108973708,297.18381095888753,1362.1530503370443,463
2445000,-861.4314255855134,10821.6728515625,9960.241425976987,303.9934787713079,1362.4758619754623,463
2450000,-1216.0759087566257,10564.279296875,9348.203388118374,296.76299202715643,1363.2419743318117,463
2455000,-1043.1603948576521,10417.24609375,9374.085698892348,292.63265695549484,1363.29495757967,463
2460000,-1169.67453232166,10489.4423828125,9319.76785049084,294.6607353651392,1362.9232952395143,463
2465000,-1003.9090338167298,10436.5908203125,9432.68178649577,293.17607300625497,1362.8357715764034,463
2470000,-1086.3832524374302,10775.517578125,9689.13432568757,302.69692302356316,1364.096602324181,463
2475000,-761.4425670005585,10749.3759765625,9987.933409561942,301.9625747847425,1362.5494092139818,463
2480000,-817.8275475735281,10772.54296875,9954.715421176472,302.613362758501,1363.3585899596228,463
2485000,-1153.0758919423242,10667.201171875,9514.125279932676,299.6541881714197,1363.3223083676062,463
2490000,-956.192995916208,10782.0185546875,9825.825558771292,302.87954307757445,1364.2159812799403,463
2495000,-896.7727612697054,10554.044921875,9657.272160605295,296.47549643364005,1363.133871017856,463
2500000,-904.8796634833416,10558.5537109375,9653.674047454158,296.602153604944,1363.490422020406,463
2505000,-966.5095097992162,10670.505859375,9703.996349575784,299.74702071802847,1363.2795572145837,463
2510000,-1128.1334540163662,10664.0166015625,9535.883147546134,299.56472985744483,1362.3968567499073,463
2515000,-1043.5972724319436,10656.34375,9612.746477568056,299.34919046066443,1362.463223970968,463
2520000,-1261.04624653075,10540.0302734375,9278.98402690675,296.0818085269079,1363.051614412261,463
2525000,-1270.5129831219092,10898.056640625,9627.54365750309,306.1391889657803,1362.3188977774203,463
2530000,-934.5712115637725,10690.6318359375,9756.060624373727,300.31238299730126,1363.296506121008,463
2535000,-1117.1072392309725,10730.435546875,9613.328307644028,301.43051590723775,1362.2703766366024,463
2540000,-954.95343588377,10698.486328125,9743.53289224123,300.53302489221085,1361.973815820589,463
2545000,-1502.7145444228372,10763.1357421875,9260.421197764663,302.34910273442244,1362.282004284529,463
2550000,-881.0080889496603,10301.263671875,9420.25558292534,289.37457473607054,1362.7681202597992,463
2555000,-1018.1618384331814,10764.357421875,9746.195583441819,302.3834211492592,1361.56432308642,463
2560000,-811.144684009385,10584.6669921875,9773.522308178115,297.33570629298106,1362.5113347533677,463
2565000,-1275.068100713499,10667.025390625,9391.957289911501,299.64925027000436,1361.4744156257889,464
2570000,-1069.9131847620301,10791.7919921875,9721.87880742547,303.1540903962683,1361.7278609802358,463
2575000,-1113.3793642373057,10589.296875,9475.917510762694,297.4657651297044,1361.8516666128446,463
2580000,-1201.5475944071513,10839.169921875,9637.622327467849,304.48499199163547,1361.1861273232587,463
2585000,-1231.5379032575001,10760.623046875,9529.0851436175,302.2785181769685,1361.4223855300752,464
2590000,-1010.7670514073106,10571.0078125,9560.24076109269,296.95200392022207,1361.6135485117218,464
2595000,-1273.73604495771,10796.125,9522.38895504229,303.27580966615693,1361.4662971673522,464
2600000,-879.1058727241325,10546.89453125,9667.788658525868,296.2746335771776,1361.3266038705979,464
2605000,-1290.3730361454946,10959.68359375,9669.310557604505,307.87036233643346,1362.0854218701518,464
2610000,-1241.628977571614,10633.28515625,9391.656178678386,298.7014475261121,1362.0071073609797,464
2615000,-941.0588522649487,10284.419921875,9343.361069610051,288.90141404933667,1362.4198705153399,464
2620000,-1184.6221724390343,10806.2578125,9621.635640060966,303.56045224996666,1362.7304975338616,464
2625000,-1080.115260980223,10624.689453125,9544.574192144777,298.45998414690104,1361.5268626892403,464
2630000,-1269.870590486331,10763.7939453125,9493.923354826169,302.36759243194444,1361.6020717947276,464
2635000,-1172.671615921703,10621.955078125,9449.283462203297,298.3831723471066,1361.6725538057854,464
2640000,-1030.7801850534888,10559.025390625,9528.245205571511,296.61540364040854,1361.2050882530102,464
2645000,-1392.884809666124,10890.1171875,9497.232377833876,305.91616041852,1361.012603903586,464
2650000,-1131.6801525580377,10497.38671875,9365.706566191962,294.88390107632773,1360.736568987321,464
2655000,-1034.3631191630702,10842.0400390625,9807.67691989943,304.565616948634,1360.478005647843,464
2660000,-1053.3248597463535,10614.330078125,9561.005218378647,298.1689771568227,1360.9813629678697,464
2665000,-1330.707115598867,10903.93359375,9573.226478151133,306.30427946976715,1361.2948014408591,464
2670000,-1216.8985302950896,10428.927734375,9212.02920407991,292.96080793733097,1360.00436946007,464
2675000,-1191.9364720506856,10525.7333984375,9333.796926386814,295.68019254512546,1359.3337757423799,464
2680000,-1052.8709601943992,10673.19140625,9620.3204460556,299.8224608785409,1360.3450592627462,464
2685000,-914.2126526055217,10490.560546875,9576.347894269478,294.692145904698,1360.744276552489,464
2690000,-1264.2573835513322,10544.7431640625,9280.485780511168,296.21419915041076,1359.8928131251432,464
2695000,-1341.7368760565878,10627.966796875,9286.229920818412,298.5520485755119,1359.7569401932092,464
2700000,-1211.388850997173,10332.9404296875,9121.551578690327,290.2644120039036,1359.8217508676132,464
2705000,-1143.76030890728,10609.5986328125,9465.83832390522,298.03606531039264,1360.2939041872023,464
2710000,-1094.4594680945738,10765.8486328125,9671.389164717926,302.42531101293287,1359.5577580530405,464
2715000,-1111.2602805526985,10485.419921875,9374.159641322301,294.5477397210844,1359.217195241612,464
2720000,-864.0288776163652,10733.763671875,9869.734794258635,301.5240068407019,1359.1314284685498,464
2725000,-684.16967326343,10995.6630859375,10311.49341267407,308.88106845780027,1358.880704588876,464
2730000,-1011.7301515223371,10722.693359375,9710.963207852663,301.2130287826769,1359.367219598125,464
2735000,-1493.0624823068065,10669.484375,9176.421892693194,299.7183260242481,1359.1019251153084,464
2740000,-957.6321760981082,10521.939453125,9564.307277026892,295.5736161729106,1358.575197189854,464
2745000,-974.1426943432452,10725.046875,9750.904180656755,301.27914179607137,1359.0452729124113,464
2750000,-1364.4395824592357,10371.615234375,9007.175651915764,291.3508326136392,1358.0271093519336,464
2755000,-1066.662616308182,10658.421875,9591.759258691818,299.40756742850823,1358.5449434810089,464
2760000,-808.6018898977927,10797.275390625,9988.673500727207,303.30812548764186,1357.8244068436009,464
2765000,-875.1416788030183,10832.642578125,9957.500899321982,304.3016312524118,1357.6001437897842,464
2770000,-1050.1388461283495,10794.580078125,9744.44123199665,303.23241099927304,1358.0669750553704,464
2775000,-1218.4268888288352,10604.017578125,9385.590689296165,297.879286940455,1358.3649835700535,464
2780000,-1242.1304713818972,10604.71875,9362.588278618103,297.89898368054514,1357.7005062419826,464
2785000,-1137.035924013806,10611.966796875,9474.930872861194,298.1025898155718,1358.1416485161262,464
2790000,-895.3061119165941,10750.490234375,9855.184122458406,301.99387559315875,1357.9015823579439,464
2795000,-1054.7008786655351,10689.3037109375,9634.602832271965,300.27507440882965,1356.935486071761,464
2800000,-1039.6447407395026,10753.3623046875,9713.717563947997,302.0745554157286,1357.128555457141,464
2805000,-936.9589911849616,10715.453125,9778.494133815038,301.00964210993544,1357.3289080302932,464
2810000,-1116.5593418702483,10777.04296875,9660.483626879752,302.7397730347342,1357.2392086132993,464
2815000,-1064.302464806664,10423.046875,9358.744410193336,292.79560770220166,1357.5139569016983,464
2820000,-1162.3319082922826,10526.7236328125,9364.391724520217,295.70800938976527,1356.6906475039611,464
2825000,-1101.502951815608,10631.8359375,9530.332985684392,298.660737272221,1357.3800155981564,464
2830000,-1237.0620082118257,10592.943359375,9355.881351163174,297.56819915128744,1357.8353767908109,464
2835000,-1034.360543248782,10460.888671875,9426.528128626218,293.85862814578564,1357.6626396898478,464
2840000,-1282.2982998053776,10677.208984375,9394.910684569622,299.9353193586674,1357.2311995772789,464
2845000,-1352.7211802757229,10682.46484375,9329.743663474277,300.0829626109866,1357.1934795218658,464
2850000,-1445.7651594531053,10261.8251953125,8816.060035859395,288.2667016879637,1356.9320735040994,464
2855000,-1352.684524445198,10758.8544921875,9406.169967742302,302.22883740217287,1357.3402057736155,464
2860000,-1139.8268627304642,10951.841796875,9812.014934144536,307.65007706773724,1357.13480452534,464
2865000,-1200.757348870713,10834.1552734375,9633.397924566787,304.34412463736953,1357.5413727767664,464
2870000,-960.3813606704643,10346.4296875,9386.048326829536,290.64334107196106,1357.6812122391048,464
2875000,-1249.7007294402283,10592.0244140625,9342.323684622272,297.5423848999994,1356.9478208164596,464
2880000,-1007.8400426367298,10439.9482421875,9432.10819955077,293.2703869232883,1356.999497889461,464
2885000,-1013.353644905379,10887.892578125,9874.538933219621,305.85366853283006,1357.9797421768171,464
2890000,-1127.5723644357495,10660.8701171875,9533.29775275175,299.4763414221099,1357.565535150739,464
2895000,-1069.1765867537324,10472.94921875,9403.772631996268,294.19742304845045,1356.3416871061006,464
2900000,-925.1061491316359,10650.0966796875,9724.990530555864,299.1737029309198,1356.1636507371286,464
2905000,-1122.0043079789466,10544.3720703125,9422.367762333553,296.2037746918672,1356.5798498456522,464
2910000,-1163.3362673632364,10554.384765625,9391.048498261764,296.4850430430431,1356.706185717477,464
2915000,-1155.8169536112837,10243.6630859375,9087.846132326216,287.7565067406147,1356.9505107864707,464
2920000,-944.7984725866263,10526.662109375,9581.863636788374,295.7062811242699,1357.0529001170153,464
2925000,-937.3377325913752,10399.736328125,9462.398595533625,292.14078710895393,1356.962150986875,464
2930000,-990.6573637136898,10628.7509765625,9638.09361284881,298.57407710238147,1356.7025666083844,464
2935000,-1117.7059645270056,10573.486328125,9455.780363597994,297.02162833017866,1356.2776721063672,464
2940000,-818.1685946612415,10888.70703125,10070.538436588758,305.8765474760546,1357.099803051321,464
2945000,-892.091645672117,10627.0703125,9734.978666827883,298.52686527829354,1356.8215958258138,464
