,0
467,5.054966031539101
468,5.116822679152264
469,5.042619347277702
470,4.983535822741138
471,5.1536257331479645
472,5.214003308182968
473,5.1697681879813295
474,5.036705536007927
475,5.158417218762362
476,5.232803460281222
477,5.179967404271092
478,5.120981784744296
479,5.149216667872535
480,5.104459604014704
481,5.296728614366239
482,5.181854172839995
483,5.0720914143541345
484,5.088251021103071
485,5.196581655159356
486,5.163995935886852
487,5.075774508289758
488,5.177402949291623
489,5.117730097167225
490,5.179474130790455
491,5.206081880177181
492,5.213784886173796
493,5.1843753956978755
494,5.2857183837752455
495,5.233061041950466
496,5.198651730925515
497,5.194006455516873
498,5.066474459452829
499,5.25344205942806
500,5.117638132027531
501,5.164472699788373
502,5.132084812265231
503,5.157770226322453
504,5.138824676845058
505,5.069756439600851
506,5.196741642083146
507,5.180495590909232
508,5.155111146090416
509,5.12798354438074
510,5.166318026986343
511,5.166005499013287
512,5.166750665627931
513,5.207759148932353
514,5.183028023770167
515,5.206048568469173
516,5.110644221947667
517,5.181850426560023
518,5.128179168138644
519,5.108114946421901
520,5.113019972002604
521,5.203462015333619
522,5.218872111584941
523,5.099162517897735
524,5.1742700695464094
525,5.236163089375466
526,5.051973850765272
527,5.217481965240982
528,5.177985636644363
529,5.225270214633406
530,5.256567591252444
531,5.24988834674281
532,5.234222254592554
533,5.183393962961955
534,5.258363317416842
535,5.2793298050897
536,5.21009237793646
537,5.241738798434529
538,5.153552536939737
539,5.188553495506017
540,5.190847739433537
541,5.176259818567679
542,5.231535767164941
543,5.20905844011648
544,5.193806422297356
545,5.270573153986643
546,5.25103486636456
547,5.162296674227636
548,5.254542044208195
549,5.166127074275612
550,5.246359424496225
551,5.224703832908746
552,5.200647859946442
553,5.193596429105841
554,5.243760205721216
555,5.219349046117287
556,5.241289005791229
557,5.215995934567595
558,5.2086125939766115
559,5.167196574827206
560,5.1633435484059005
561,5.207711852146095
562,5.12833140545986
563,5.114168623609983
564,5.192246561660142
565,5.1530341327561064
566,5.097382404863782
567,5.126990607251659
568,5.210723295664543
569,5.155946308749998
570,5.115277092944688
571,5.143507551532694
572,5.183093727615995
573,5.194746488532895
574,5.132920911122166
575,5.2082518353620655
576,5.239614417415802
577,5.1848813128674465
578,5.273091570310757
579,5.193517844784667
580,5.165141565940775
581,5.221084102726587
582,5.2558351823370115
583,5.2422088551914845
584,5.139314914497749
585,5.306376543950525
586,5.181520096911811
587,5.252038017910559
588,5.284574343235076
589,5.1626911554029125
590,5.24037732885096
591,5.1735597813060625
592,5.144379147637724
593,5.251630240403288
594,5.325582902478862
595,5.249162341348124
596,5.307451539017531
597,5.213315784314298
598,5.277453710039981
599,5.283832940558482
600,5.360282843205451
601,5.150324430618875
602,5.295105232071547
603,5.256178603758521
604,5.241821541564619
605,5.209346489028163
606,5.2891343558513055
607,5.2134314074855395
608,5.233803481915865
609,5.189656469075797
610,5.211584299500375
611,5.229546947673693
612,5.240765926856293
613,5.180756281881657
614,5.260176974725105
615,5.277014344854422
616,5.257423171905851
617,5.3247229519083685
618,5.22853854042872
619,5.268164903097114
620,5.2850779512742685
621,5.3616377826715
622,5.4979061614033835
623,5.371940574206344
624,5.3375179499386185
625,5.282964633216748
626,5.257707925481707
627,5.314825605674531
628,5.305042515328949
629,5.380180829710683
630,5.390046344580074
631,5.363071582930647
632,5.3985737856052936
633,5.432481509419103
634,5.391792807067359
635,5.393360249526277
636,5.4208400842807425
637,5.423534447187396
638,5.3423808980129825
639,5.367704351323532
640,5.486456011320674
641,5.3724054573209825
642,5.288784086953769
643,5.389122683186821
644,5.40702685631773
645,5.48736734664816
646,5.398531422396356
647,5.373279919381506
648,5.352454109493366
649,5.4536029616098345
650,5.3395413995719965
651,5.430185394539928
652,5.376509935339024
653,5.362825175994262
654,5.412481295229895
655,5.463416017024091
656,5.449009303304823
657,5.371762960411806
658,5.423197740208719
659,5.397409702219916
660,5.407886690921357
661,5.347432930923427
662,5.403565990764555
663,5.315448689567587
664,5.3847758311377065
665,5.379955701797785
666,5.319361032964653
667,5.329118083784878
668,5.408310023889834
669,5.346264501238272
670,5.2897500493473615
671,5.338571094869509
672,5.263867495392934
673,5.417671935012542
674,5.350839819751991
675,5.213354069714296
676,5.272654714790933
677,5.348822274071218
678,5.385838249068134
679,5.373612367602358
680,5.279426523383953
681,5.252109044805957
682,5.4263742396913885
683,5.366026935817508
684,5.465202728329612
685,5.300962954594363
686,5.445639598262874
687,5.349368138476233
688,5.390501770163373
689,5.364779378630145
690,5.353742958571559
691,5.395486161685874
692,5.344686616433625
693,5.332446395291508
694,5.395130728161933
695,5.387617931242655
696,5.257319131214013
697,5.315841352104565
698,5.300362475020197
699,5.303262447190077
700,5.4264051560905155
701,5.414646322048254
702,5.316400739685873
703,5.377386769857047
704,5.385162618933536
705,5.338816680534567
706,5.354798534218292
707,5.38839113008411
708,5.356166901214704
709,5.437335383283095
710,5.359779000575728
711,5.396076516888068
712,5.2933216917509265
713,5.344438480762772
714,5.430948689401562
715,5.328152326412768
716,5.343179784442794
717,5.3055098707792405
718,5.420745852852571
719,5.371218996817445
720,5.3828281008055185
721,5.356259046132606
722,5.344856601594607
723,5.28521109899721
724,5.301751761462027
725,5.312043595079383
726,5.409440419746225
727,5.395060776879072
728,5.374158635786939
729,5.371807200866997
730,5.398540991323793
731,5.37713462194332
732,5.400904239949426
733,5.4051235891968705
734,5.3769064126014365
735,5.370233481393781
736,5.339698215132686
737,5.329772730622598
738,5.356551655950112
739,5.307584697884567
740,5.369891906482563
741,5.387849275594902
742,5.3225224322739395
743,5.361217495751949
744,5.286550765053258
745,5.3633868013361585
746,5.432700135298011
747,5.462701986536091
748,5.366665602823922
749,5.388776285573709
750,5.370610929505499
751,5.289615944096416
752,5.439595206671504
753,5.4335049634116785
754,5.409379295244942
755,5.485721981028347
756,5.427247311846376
757,5.4342426747719115
758,5.431733756212691
759,5.390363024190141
760,5.417261606229063
761,5.382672146850345
762,5.491899619936604
763,5.438814545828839
764,5.450011073699551
765,5.434088521331671
766,5.358353385265222
767,5.341173132485965
768,5.454292688340547
769,5.377410029740124
770,5.344331065085502
771,5.357937644878562
772,5.3409816922411535
773,5.391162779804517
774,5.438957043403136
775,5.491232750306988
776,5.411104082462223
777,5.361604293124244
778,5.406241433353157
779,5.422880681354613
780,5.425333052928159
781,5.429584876817233
782,5.407878949828066
783,5.415287331833083
784,5.4296992042289345
785,5.391245365761488
786,5.387945526968923
787,5.356696205841999
788,5.421079881815143
789,5.394021072016387
790,5.363748127668473
791,5.426024842816997
792,5.455287699348772
793,5.393124696811487
794,5.491110190869408
795,5.458201564442831
796,5.4817678174612325
797,5.462540556729758
798,5.491325299354091
799,5.347729342035969
800,5.419738083682277
801,5.34051728458367
802,5.419359918717922
803,5.46902448519483
804,5.443189195225427
805,5.420687987822661
806,5.441651854493114
807,5.4101761981128265
808,5.390233131170169
809,5.273394607342714
810,5.371834077160512
811,5.403424921871654
812,5.44420074211988
813,5.362227576571367
814,5.441289488310391
815,5.433904676677734
816,5.480890135243522
817,5.47918737835009
818,5.427747457472836
819,5.457435134278314
820,5.363692172078806
821,5.371560585166785
822,5.380060830067954
823,5.4225937525695835
824,5.348624025990151
825,5.356235974188922
826,5.4104466097868515
827,5.41009330051269
828,5.470494700532535
829,5.415626080734273
830,5.454756568893055
831,5.356780815057916
832,5.393079063795925
833,5.346929780538453
834,5.384264957794853
835,5.452096221231757
836,5.361308922708365
837,5.403518673683482
838,5.407179410735173
839,5.379713557739513
840,5.326676087167809
841,5.425211996517876
842,5.419682872871008
843,5.423894748146624
844,5.32058089696619
845,5.350506389279672
846,5.370403762803241
847,5.3731803372248494
848,5.342784785608315
849,5.375046110631395
850,5.335652143640344
851,5.334038049141036
852,5.360379379437109
853,5.3736772353437505
854,5.42513442574567
855,5.387737850812879
856,5.3965341141430745
857,5.447529298385908
858,5.374370968919201
859,5.3604426177536295
860,5.402498032053436
861,5.392877059625582
862,5.335018198652251
863,5.411218366889487
864,5.410160872756369
865,5.337929125178404
866,5.412887353882095
867,5.405873907215283
868,5.367849263020339
869,5.398065637058224
870,5.345443384059986
871,5.381093643190599
872,5.315631381509141
873,5.413594788121797
874,5.398749856433759
875,5.3929443667745165
876,5.3513945658875395
877,5.353426530520114
878,5.347909538492121
879,5.4154415187573175
880,5.336046464584192
881,5.360204950726389
882,5.362829286044896
883,5.352421654214466
884,5.410683505901026
885,5.4173388451473
886,5.336381202465421
887,5.383045288860996
888,5.36466498881517
889,5.389890115469432
890,5.396796806107146
891,5.4320158136946075
892,5.372333856287293
893,5.360388823175571
894,5.35877031563009
895,5.36415713251441
896,5.388267074325286
897,5.382607233134924
898,5.463594450344842
899,5.477953498779503
900,5.403607416393191
901,5.411803828019991
902,5.289053503804875
903,5.361824233455204
904,5.384207499361853
905,5.354756354898559
906,5.437419861556111
907,5.402337918492808
908,5.377365888762344
909,5.330437075438185
910,5.437644816924955
911,5.433866001374706
912,5.410300423741522
913,5.433346880682544
914,5.419834927178298
915,5.457099190445255
916,5.403300369526162
917,5.414571080590992
918,5.476341033692641
919,5.28918842414962
920,5.390996723786008
921,5.399971903703733
922,5.343232086476073
923,5.3674375145906446
924,5.341250643153297
925,5.368191803860118
926,5.414385259267498
927,5.3866117624538505
928,5.495064642301878
929,5.464555166412665
930,5.435689015728384
931,5.3709474092310865
932,5.429450883469496
933,5.397183782892475
934,5.395834659152207
935,5.375514310226587
936,5.4226878491952455
937,5.475638227998053
938,5.45498098863522
939,5.416791637386193
940,5.419807366039657
941,5.369441811012996
942,5.383490163594708
943,5.377079258185722
944,5.395380846025569
945,5.4072229259197195
946,5.332048831157264
947,5.4503355219210805
948,5.398713082544055
949,5.403364639125051
950,5.416753322012659
951,5.421833888939483
952,5.422644354665514
953,5.423154519868959
954,5.370079515577943
955,5.41589153317297
956,5.43198015697752
957,5.432989790419062
958,5.391339582068024
959,5.37920199355416
960,5.38331749691482
961,5.455236514549352
962,5.373361870203447
963,5.309809591587852
964,5.390862322591221
965,5.384167345318536
966,5.314594118908157
